date,"1호선
설화명곡
(1_1_total_kwh)","1호선
월배기지
(1_2_total_kwh)","1호선
서부정류장
(1_3_total_kwh)","1호선
반월당
(1_4_total_kwh)","1호선
신천
(1_5_total_kwh)","1호선
방촌
(1_6_total_kwh)","1호선
안심
(1_7_total_kwh)","2호선
문양기지
(2_1_total_kwh)","2호선
대실
(2_2_total_kwh)","2호선
성서산단
(2_3_total_kwh)","2호선
죽전
(2_4_total_kwh)","2호선
반고개
(2_5_total_kwh)","2호선
대구은행
(2_6_total_kwh)","2호선
만촌
(2_7_total_kwh)","2호선
대공원
(2_8_total_kwh)","2호선
사월
(2_9_total_kwh)","2호선
영남대
(2_10_total_kwh)","3호선
칠곡기지
(3_1_total_kwh)","3호선
팔달시장
(3_2_total_kwh)","3호선
남산
(3_3_total_kwh)","3호선
범물기지
(3_4_total_kwh)","1호선
설화명곡
(1_1_peak_kw)","1호선
월배기지
(1_2_peak_kw)","1호선
서부정류장
(1_3_peak_kw)","1호선
반월당
(1_4_peak_kw)","1호선
신천
(1_5_peak_kw)","1호선
방촌
(1_6_peak_kw)","1호선
안심
(1_7_peak_kw)","2호선
문양기지
(2_1_peak_kw)","2호선
대실
(2_2_peak_kw)","2호선
성서산단
(2_3_peak_kw)","2호선
죽전
(2_4_peak_kw)","2호선
반고개
(2_5_peak_kw)","2호선
대구은행
(2_6_peak_kw)","2호선
만촌
(2_7_peak_kw)","2호선
대공원
(2_8_peak_kw)","2호선
사월
(2_9_peak_kw)","2호선
영남대
(2_10_peak_kw)","3호선
칠곡기지
(3_1_peak_kw)","3호선
팔달시장
(3_2_peak_kw)","3호선
남산
(3_3_peak_kw)","3호선
범물기지
(3_4_peak_kw)","휴일
(is_holiday)","승객수
(passengers)"
2024-10-04,15488,51569,43682,29010,30601,29281,50517,24434,9360,27485,29123,26947,23697,21208,22856,21955,17454,21041,24276,20535,19595,1018,3194,2813,1993,1987,2158,3187,1406,626,1846,1870,1826,1665,1574,1606,1530,1082,1434,1691,1417,1290,0,190009
2024-10-05,16502,48418,40696,28245,32811,27395,48955,22553,9366,27491,28299,25560,22997,18273,25998,19920,17815,21440,22003,20526,18270,1100,2950,3055,1978,2329,1809,3057,1426,630,1894,1706,1596,1536,1380,1745,1354,1207,1420,1452,1331,1106,1,164041
2024-10-06,15580,45316,40807,28006,33879,27780,44979,22183,9246,24102,27986,24718,23076,17474,22387,21228,16942,19675,22086,20949,17173,935,2652,2501,1901,2285,1968,2605,1334,584,1594,1901,1546,1567,1313,1493,1359,1068,1175,1538,1420,1129,1,124727
2024-10-07,16631,50528,43702,28009,31036,27536,50957,22856,9763,29535,29558,26774,24798,17833,26468,22782,17167,22783,21667,21618,18418,1146,3293,3082,1970,2100,1849,3314,1483,682,2076,2069,1735,2001,1464,1762,1837,1135,1515,1644,1388,1238,0,174140
2024-10-08,17748,51401,41261,31486,29316,29523,49690,23733,10342,28694,29193,27082,24446,18932,22097,26716,16435,22451,23237,22704,17826,1164,3408,3238,2079,2060,2306,3147,1495,820,2093,2131,1817,1830,1519,1577,1866,1207,1699,1624,1509,1267,0,186722
2024-10-09,16652,42597,41419,26423,30600,25894,45275,20305,8448,25615,24806,23470,21411,15670,24487,20591,14552,20553,21443,20764,16577,1052,2779,2662,1749,2081,1672,2819,1198,555,1697,1618,1435,1578,1166,1586,1302,919,1290,1500,1426,1068,1,136073
2024-10-10,18107,49558,42838,28375,31466,28378,49034,21676,9451,27593,27935,25701,25449,17941,22178,24131,14969,22069,22808,22333,17928,1169,3480,3319,2070,2143,2221,3036,1339,609,2158,1942,1706,1847,1534,1565,1747,1008,1538,1662,1521,1261,0,181005
2024-10-11,16604,51985,40835,28570,29379,27269,49525,22120,9291,28734,27635,25621,24976,18268,21253,25067,15381,22878,22910,22458,17777,1083,3322,3046,2049,2216,1989,3251,1339,653,2052,1908,1733,1741,1531,1493,1809,955,1443,1596,1578,1290,0,196138
2024-10-12,16128,47241,40358,28413,30665,28167,44967,21583,9447,26354,27721,26431,23172,17533,22429,23139,16552,20902,23467,23207,16191,1048,2981,2578,1937,1960,1943,2801,1361,655,1675,1865,1783,1548,1241,1570,1571,1142,1319,1578,1541,1051,1,173588
2024-10-13,14545,45296,37466,28044,31628,25365,42772,20968,9000,24820,25228,24221,21086,16710,19520,22832,15521,19401,22591,20606,16446,877,2729,2213,1845,2298,1655,2552,1315,632,1548,1589,1464,1386,1284,1236,1428,919,1169,1391,1261,1017,1,129040
2024-10-14,17548,50077,43383,28901,30229,29136,48890,21506,9120,27796,28204,25689,25534,18328,20885,25644,14980,22474,23224,21481,19508,1131,3115,2983,2066,2087,1893,3324,1315,599,2143,2050,1800,1809,1294,1572,2026,1037,1642,1734,1428,2390,0,172174
2024-10-15,17319,50462,44057,29246,27651,30187,50197,22802,9365,27391,30128,26755,24170,19076,24463,24242,16982,20866,24405,21964,19175,1112,3254,3038,2154,2041,2266,3210,1430,662,2254,2018,1848,1774,1493,1711,1613,1140,1521,1719,1524,1812,0,172080
2024-10-16,17366,51951,39229,29341,31129,29470,49606,21979,9486,28598,28196,26790,23815,18697,23018,23566,15380,22191,24072,21318,18464,1183,3264,3305,2095,2198,2028,3197,1361,801,2184,1975,1906,1701,1390,1591,1626,994,1472,1613,1515,1506,0,181683
2024-10-17,17149,50767,41110,29029,32126,29307,49747,21540,9882,28147,29830,26164,30592,214,33806,24325,14947,23167,22551,22318,19375,1023,3254,3094,2104,2087,2160,3185,1363,697,2165,2242,1714,2051,475,2561,1692,984,1524,1564,1477,1440,0,177484
2024-10-18,16089,52763,42262,29941,30306,28880,53290,21668,9604,27899,30172,26387,29715,0,34228,24960,14979,23230,23186,22555,21634,1223,3578,3336,2210,2029,2189,3345,1313,718,1951,2165,1711,2091,0,2570,1726,986,1503,1575,1469,1904,0,182114
2024-10-19,18277,44801,41516,28481,30697,27865,47620,21214,9308,27545,27392,24497,22667,16890,21722,23136,16327,20752,23175,23674,17420,1173,2659,2971,1895,2317,1914,2993,1301,591,1798,1810,1526,1484,1248,1411,1532,1102,1293,1535,1428,1403,1,158629
2024-10-20,16286,44436,35656,26315,31374,23532,43007,19263,8502,25587,24826,22751,19102,15696,23622,19289,16798,23341,18197,19902,6656,1031,2558,2273,1667,2218,1659,2469,1126,549,1603,1666,1416,1194,1094,1457,1217,1037,1348,1066,1169,1279,1,128083
2024-10-21,13732,50816,42207,27898,27968,27417,49138,21677,9048,26895,29312,24719,21994,18835,21319,25863,14816,23738,21238,21352,18374,1000,3350,3221,2125,1980,1841,3350,1270,783,1915,1985,1666,1655,1356,1579,1857,943,1567,1590,1515,1353,0,175451
2024-10-22,15833,50593,41064,27852,28139,28452,51578,21611,9418,27236,27242,26257,24022,19039,19966,25545,15523,22502,22738,24470,18374,1021,3156,3130,1928,2074,2241,3174,1284,666,1939,1973,1817,1768,1699,1747,1680,1070,1411,1584,1665,1353,0,163456
2024-10-23,15519,47855,43535,27704,31696,26905,50887,21686,9127,26078,27917,25660,24230,18105,19983,24468,17101,23301,21113,23842,18374,1000,3067,3070,1964,2231,1836,3375,1447,595,1932,1836,1747,1780,1370,1327,1784,1253,1472,1443,1679,1353,0,179072
2024-10-24,16974,48803,41777,28104,30426,27083,53189,22570,9298,26779,26833,24666,24783,17731,21669,22188,17499,22550,22200,20781,18374,1165,2986,3156,2031,2018,1976,3483,1378,720,2042,1766,1742,1795,1301,1594,1548,1241,1463,1578,1336,1353,0,180236
2024-10-25,16980,48261,42614,27995,30554,28350,46424,23241,9720,26852,28268,25505,23705,17589,24578,22392,15391,21425,23612,22914,18374,996,3295,3084,2131,2271,1962,2978,1363,808,1975,1858,1771,1841,1356,1906,1538,986,1572,1691,1535,1353,0,194993
2024-10-26,16588,46110,38843,28537,31589,28205,44474,20796,9842,25057,26903,25874,23707,16562,24633,21099,15953,19666,22756,24243,18374,1052,2885,2729,2001,2429,2022,2892,1262,720,1716,1704,1740,1519,1318,1615,1475,1063,1250,1751,1469,1353,1,176671
2024-10-27,17504,42009,35552,26702,32628,24992,39826,19051,9077,25100,26007,22956,20079,16190,20308,19902,16130,19035,22354,23034,18374,1052,2479,2182,1676,2229,1501,2283,1080,593,1567,1620,1402,1221,1193,1193,1273,1006,1189,1333,1333,1353,1,124523
2024-10-28,16949,48916,41838,27643,28106,27470,47453,22168,9260,27502,27947,24808,23694,16947,22610,25236,14888,22275,22558,23613,18374,1131,3118,2926,1932,1926,2154,3243,1346,611,2141,1946,1721,1951,1241,1637,1680,931,1572,1642,1500,1353,0,173051
2024-10-29,15893,49796,40247,27033,26586,27546,47203,22713,8948,26191,28284,24907,23747,17120,23983,20634,16756,22966,21811,23049,18374,1071,3132,2830,2033,1972,2421,3055,1370,622,1795,1862,1764,1759,1291,1673,1557,1085,1469,1601,1627,1353,0,177253
2024-10-30,16564,49631,40506,27901,30796,26901,47714,22496,8582,27023,28390,24667,24577,17838,20651,23140,17209,23401,22202,21431,18374,1054,3353,3077,2064,2118,1907,3287,1493,657,2110,2064,1735,1832,1308,1464,1584,1138,1503,1699,1356,1353,0,179064
2024-10-31,17374,50858,40340,27163,32055,27337,47148,23128,9101,27202,28111,24922,24278,18299,20843,22764,17339,22995,22804,21848,18374,1114,3053,3134,2029,2233,2172,3135,1411,674,2170,2086,1747,2041,1354,1572,1574,1214,1616,1587,1388,1353,0,178804
2024-11-01,15785,53129,39859,28477,31545,27027,46513,21264,9071,26793,29309,25633,22643,19404,21046,24049,14870,23273,22981,23825,18374,1064,3360,3038,1914,2183,2029,2993,1337,699,2059,2225,1632,1584,1658,1555,1743,934,1549,1705,1515,1353,0,184634
2024-11-02,17664,45545,37038,27520,31383,25161,42748,21935,9252,24581,27907,23800,22801,17141,19729,24562,15722,21478,21864,22588,13383,1165,2693,2638,1824,2362,1814,2454,1334,630,1579,1742,1483,1574,1198,1260,1640,1092,1299,1463,1466,1115,1,171549
2024-11-03,19642,38216,38725,25143,31696,23759,38883,19713,8382,22184,26260,24225,20936,15377,20127,21454,15902,21268,20516,22128,16338,1129,2136,2386,1747,2275,1446,2244,1152,582,1447,1778,1462,1306,1061,1217,1284,1006,1267,1325,1282,1045,1,136038
2024-11-04,15165,51478,40097,27854,31090,26203,46637,22325,8939,26401,28383,25312,22697,17702,23166,24398,15311,23708,22302,23011,17271,1044,3178,2690,1910,2037,1964,2951,1332,682,1920,1894,1814,1743,1418,1534,1674,1010,1722,1639,1653,1181,0,176375
2024-11-05,15874,49233,41365,27109,28091,26110,49024,21877,8886,27151,29344,24103,22194,17785,22243,23000,16772,24121,22159,21340,18998,1154,2916,2974,1768,1972,1878,3066,1320,670,2088,2114,1637,1670,1349,1678,1601,1250,1477,1610,1333,1259,0,179337
2024-11-06,16873,48581,41335,26553,30579,25033,51503,22391,8934,27509,28435,24438,23303,17927,21588,23604,16092,25690,22187,21800,19741,1123,2940,2998,1757,2148,1680,3070,1342,795,1877,1927,1627,1620,1272,1543,1590,1126,1584,1731,1428,1293,0,181946
2024-11-07,14873,53793,37234,27794,31190,26952,49336,24337,9169,26605,28282,25784,22817,17804,25061,21565,15880,26887,23697,24222,18538,1046,3336,2767,2012,2131,2054,3222,1608,735,2122,2045,1709,1651,1457,1651,1678,1054,1691,1806,1558,1313,0,178747
2024-11-08,15297,52659,39679,26577,27561,26158,50060,22887,9255,25925,30113,24570,22491,19043,21745,22833,16190,24955,22332,21934,18413,956,3036,2801,1778,2070,1983,3116,1368,564,1980,2134,1610,1713,1474,1728,1607,1138,1593,1656,1486,1282,0,193838
2024-11-09,19337,43404,36172,27352,30994,26540,46179,21980,9033,25345,26655,23440,21907,16310,22740,23027,16487,22069,21916,22416,16647,1187,2657,2431,1747,2181,1864,2784,1210,634,1586,1726,1582,1519,1087,1560,1565,1013,1336,1440,1466,1086,1,175509
2024-11-10,15269,43496,37461,24325,29648,25340,43764,19195,8100,23288,25592,23670,20737,15883,20396,20666,16898,21909,19796,22522,16411,925,2489,2366,1544,2150,1670,2607,1166,509,1548,1754,1404,1244,1073,1390,1300,1042,1310,1342,1477,1063,1,131534
2024-11-11,15252,50968,38681,26565,28447,25808,47773,23469,9442,26054,29261,25469,22027,16743,25613,21798,15363,23488,22835,22456,17808,1039,3425,2882,1930,2074,1713,3072,1382,770,2122,1896,1634,1578,1282,1872,1596,953,1535,1760,1570,1259,0,181870
2024-11-12,15111,51809,39307,26481,27810,25745,49579,22762,9011,26291,29176,26010,23653,17522,23486,22867,14964,22450,22568,23062,17585,958,3362,2638,1864,1989,1859,3062,1423,655,1783,1980,1776,1755,1330,1730,1782,922,1397,1624,1575,1244,0,178228
2024-11-13,15570,51821,37215,28125,28724,26814,49004,24260,9520,27410,29267,24895,22457,17630,23102,23875,15305,22992,23223,21432,18414,1048,3166,2578,1910,2035,1945,3084,1370,672,1882,2033,1661,1705,1306,1562,1697,1001,1584,1670,1454,1241,0,184783
2024-11-14,16712,48793,39232,27943,29144,26158,49512,22073,9213,27722,28842,24572,24683,18143,21019,24531,14838,23156,22604,23252,16999,1167,2954,3007,1981,2114,1868,3155,1392,639,2028,1992,1718,2003,1366,1428,1680,972,1558,1613,1659,1175,0,177021
2024-11-15,16616,48047,40360,26168,30078,26747,47251,23768,8941,25106,28616,25003,22698,16566,22780,24368,14236,22545,22248,22841,17754,1185,2966,2731,1730,2029,2179,2903,1454,678,1618,1944,1733,1667,1310,1627,1874,1006,1512,1524,1466,1276,0,191642
2024-11-16,17854,45646,35742,26700,31430,26959,44371,21294,9229,26016,27460,24289,22212,17963,20545,23940,16089,20557,22416,22373,16302,1052,2674,2275,1857,2049,1872,2761,1313,639,1798,1788,1505,1444,1450,1277,1596,1166,1201,1489,1463,1100,1,179145
2024-11-17,16359,44865,35080,22692,24557,25133,42611,22654,7658,23315,25283,23650,21063,15582,20644,19941,16298,21406,20985,20539,18379,1004,2760,2194,1409,1993,1617,2550,1630,488,1560,1687,1457,1342,1006,1246,1233,986,1305,1414,1201,1094,1,128838
2024-11-18,16179,53713,38042,25307,22598,27404,49995,26219,9384,35621,341,40867,23685,16941,23364,20559,17138,27528,25472,24337,20277,1177,3583,2758,1718,1567,2104,3141,1582,682,2633,746,3000,1799,1214,1711,1571,1262,1665,1823,1693,1374,0,177974
2024-11-19,15640,51185,41837,25127,21039,26757,49578,28967,9256,36311,0,42011,23374,17428,25463,20719,15357,27985,24546,23603,20251,1012,3190,2834,1667,1352,1949,2991,1478,716,2484,0,2938,1615,1550,1778,1557,1051,1584,1843,1644,1362,0,177122
2024-11-20,15180,51491,39998,25346,23968,26433,49375,24896,9033,27172,27698,25189,24106,16945,24191,22617,15649,27863,24387,23183,19701,1018,3446,2983,1897,1674,1978,3072,1543,634,2112,1951,1601,1955,1358,1675,1697,1034,1567,1858,1601,1316,0,183338
2024-11-21,15932,54607,35878,26585,23024,26349,49409,24935,9424,28147,29109,25475,23604,18823,21146,23711,15559,27569,23454,22352,19838,1029,3202,2460,1905,1678,1814,2989,1409,657,2136,2054,1762,1761,1486,1627,1603,1058,1598,1682,1558,1299,0,184250
2024-11-22,14673,53473,40810,24660,22937,25807,51338,24916,9033,26307,27542,24977,24763,15974,23840,21867,15460,24766,24481,23519,18613,902,3374,2820,1922,1630,1910,3001,1474,595,2172,1944,1714,1991,1430,1682,1667,1042,1552,1817,1621,1287,0,195046
2024-11-23,17059,47387,36108,25019,21972,28036,46971,27120,9148,25177,27641,24038,23150,15585,23947,20999,15613,29166,22131,23921,18935,995,2724,2362,1695,1682,1978,2726,1334,624,1560,2040,1478,1615,1190,1514,1356,1013,1547,1564,1463,1175,1,172617
2024-11-24,13926,47714,35858,22466,22401,25513,45308,26107,8544,23249,25634,23471,20512,15398,20650,19504,16177,24615,24009,21428,19748,897,2753,2194,1517,1672,1582,2496,1346,574,1546,1788,1423,1271,1061,1279,1223,1003,1282,1452,1233,1135,1,132700
2024-11-25,15597,54111,38905,24613,22167,27786,49777,24738,9302,25337,28927,24898,24753,17167,21319,23757,15193,26717,24067,24756,18826,1062,3583,2705,1728,1572,2012,3022,1457,705,1942,2030,1620,1972,1236,1574,1670,962,1624,1788,1788,1302,0,180364
2024-11-26,14643,53116,37999,25610,22273,27290,47837,24692,9374,26060,28021,24647,23195,18208,25324,20533,16918,24051,25765,24816,18726,1006,3235,2705,1824,1576,2133,2982,1474,662,2009,1966,1651,1722,1529,1646,1586,1262,1610,1912,1731,1362,0,172789
2024-11-27,15331,56023,37296,25181,23284,27492,52475,25940,8892,28081,27943,24697,23621,17780,24552,20615,17425,31644,23850,23596,22128,993,3389,2678,1788,1707,1907,3009,1565,649,1920,1814,1814,1972,1231,1759,1394,1150,1820,1728,1786,1354,0,179510
2024-11-28,14344,59504,36206,25486,22518,26911,51550,29216,9198,25984,29227,25022,24125,17507,24284,23168,15022,29072,25217,26018,19627,968,3307,2554,1743,1713,1820,2930,1608,764,2105,1903,1726,1730,1402,1654,1642,1020,1662,1898,1768,1380,0,176772
2024-11-29,13420,59001,38709,25357,22909,26724,55245,27961,9613,27413,28564,24721,26341,17232,24871,21825,15508,30090,25307,24974,20714,1027,3631,2755,1630,1588,2074,3024,1591,745,1937,1968,1937,1958,1409,1752,1707,962,1800,1823,1691,1365,0,188068
2024-11-30,16598,44380,39684,23775,23178,26247,48701,28446,9282,25103,28679,24783,23914,16453,23095,23732,16107,27899,23885,23548,19192,1068,2582,2436,1657,1555,1786,2882,1502,674,1673,1817,1562,1772,1195,1490,1544,1063,1486,1636,1449,1161,1,166779
2024-12-01,14712,48153,32282,24353,24326,24183,45780,22768,8727,24105,27440,24463,21064,16379,21169,21461,16812,25235,24051,22768,17697,973,2676,2086,1795,1613,1626,2763,1435,555,1538,1802,1546,1302,1058,1423,1286,1003,1434,1463,1391,1048,1,132894
2024-12-02,13804,54582,37913,25480,23704,26762,49839,27305,9780,26888,30314,26048,26606,17225,23969,24492,16004,28084,23608,23920,19218,883,3305,2611,1864,1688,1741,3147,1608,716,1846,2088,1762,1811,1615,1646,1757,1015,1624,1823,1642,1342,0,178797
2024-12-03,15493,53257,38452,25338,23715,26959,50232,26351,9239,26813,29444,25088,25536,16614,21803,27754,14320,31133,23049,25037,19943,1069,3655,2561,1788,1613,1983,2963,1548,678,1793,1944,1603,1732,1332,1589,1966,869,1918,1788,1737,1345,0,177775
2024-12-04,15073,57098,40223,24980,23364,26916,54290,29350,9360,27881,27953,25647,25231,16444,24831,22001,16684,31233,25104,24535,21015,975,3245,2741,1960,1530,2029,2972,1524,670,2009,1973,1858,1766,1349,1805,1874,1234,1630,1866,1777,1215,0,176529
2024-12-05,14150,57901,37178,25821,23703,27580,51252,28828,9344,28071,28634,25882,24292,17610,22986,24529,15893,29761,25772,25669,20773,966,3583,2544,2016,1594,2133,2941,1610,707,2117,2074,1862,1665,1546,1598,1774,1066,1621,1829,1728,1377,0,175947
2024-12-06,14910,55622,38188,25705,23529,26852,52218,28448,9438,26201,29569,26062,23776,17137,22889,24049,16946,31415,23738,26200,19342,983,3300,2863,1789,1640,1920,3074,1594,701,1908,2230,1740,1653,1418,1481,1845,1200,1837,1777,1682,1322,0,191525
2024-12-07,14907,50671,39326,24261,23623,27885,50958,28363,8729,28396,26819,25785,23947,16658,22890,20895,18841,28202,25957,28503,16924,947,2952,2597,1557,1603,1795,2673,1392,603,1968,1572,1507,1582,1022,1541,1473,1255,1581,1644,1659,922,1,168709
2024-12-08,13921,55645,33174,24647,24066,26427,50730,29645,8297,23117,29605,23777,21628,16786,21979,19141,17179,29000,25393,24942,19106,925,2904,2225,1711,1659,1716,2751,1498,528,1435,1896,1481,1363,1188,1387,1206,1070,1751,1647,1549,1152,1,122481
2024-12-09,14830,59741,37376,27234,26556,21420,56149,30829,9019,28672,29531,25318,23853,19111,20917,26024,15547,32457,26117,25242,21639,1135,3730,2446,1878,1837,1644,3143,1586,578,2062,2136,1747,1647,1519,1562,1947,1037,1852,1912,1722,1469,0,176162
2024-12-10,15672,57613,36355,27948,26925,23010,56155,27605,9534,27461,30134,26234,22911,17587,24422,25453,15727,32763,24447,24744,21932,1083,3492,2734,1926,1849,1647,3070,1505,611,1990,2114,1834,1628,1644,1622,1791,1001,1757,1895,1771,1460,0,179000
2024-12-11,16993,54935,38727,26274,30382,23033,52500,4417,10092,27321,30146,27073,24080,17843,23558,25654,16226,31161,25574,25366,21862,1106,3595,3034,1972,2083,1878,3064,1248,766,1824,2088,1932,1728,1416,1534,1797,1034,1647,1837,1783,1368,0,183711
2024-12-12,16495,58079,39918,26598,29561,28253,56362,12689,9398,27965,30205,26537,25790,17515,22766,25758,12872,33191,26131,25951,22254,1062,3432,2892,1951,2095,2331,3135,1430,693,1903,2081,1934,1895,1325,1673,1907,1027,1918,1970,1912,1371,0,181786
2024-12-13,16346,57184,38861,27912,30252,28337,55015,29771,9362,27719,29690,25811,24803,9205,22844,24964,16262,31669,27906,25393,23311,1121,3516,2645,2029,2122,1955,3078,1637,678,1889,1985,1622,1980,1210,1634,1715,1116,1754,2007,1650,1400,0,195347
2024-12-14,18360,49531,34791,28447,29735,27489,55857,28651,9853,26561,27895,25385,22599,16692,23525,24277,16741,32602,26141,24106,22686,1146,3022,2299,1932,2081,1962,2991,1483,668,1699,1858,1572,1407,1082,1673,1605,1090,1693,1714,1613,1261,1,191725
2024-12-15,17095,51533,32884,25456,30029,26326,46183,28661,8564,25682,27203,23974,23694,16267,18925,21379,17717,32445,23824,25193,20728,1033,2659,1968,1718,2064,1626,2304,1452,545,1538,1668,1548,1605,1034,1121,1359,1106,1607,1388,1644,1143,1,129174
2024-12-16,15775,59953,37403,27910,30970,27803,53667,30058,9096,28190,28797,26627,25233,17645,22397,26040,15131,32815,26274,26803,22328,1060,3850,3012,1860,1989,2056,3101,1618,678,1978,1822,1826,1945,1392,1685,1841,962,1800,1964,1869,1423,0,180859
2024-12-17,13929,64346,35194,27165,28737,28339,52853,29108,9935,25860,30227,25235,26711,17986,21589,25167,15814,31173,27195,25746,22681,910,3862,2222,1753,1901,1999,3162,1577,676,1949,2018,1584,2068,1414,1399,1811,1090,1768,2025,1702,1454,0,183203
2024-12-18,16071,61667,38417,26660,38514,28005,55304,30071,9460,28706,29923,25910,25647,17248,22202,25874,16413,36095,26096,26017,23630,1046,3830,2678,2047,2500,1843,3032,1546,672,1963,2134,1853,1755,1426,1430,1764,1097,2120,2065,1866,1423,0,186471
2024-12-19,16052,61719,37552,26391,37036,28503,55158,32431,9076,29008,29959,25943,24648,17624,23462,25506,16483,36259,25060,24974,24691,1031,3754,2412,1893,2339,2198,2964,1824,620,1932,2102,1680,1910,1478,1661,1772,1099,1958,1987,1843,1417,0,183668
2024-12-20,14478,64583,35741,26888,32542,28368,57858,33184,10031,28171,29809,26833,26096,17520,23984,23381,17380,34031,26425,25944,23615,975,3866,2760,1943,2266,1908,3049,1663,670,1910,2102,1742,1826,1421,1759,1722,1111,1979,1993,1665,1475,0,201442
2024-12-21,13655,53443,40650,26106,33772,27293,55574,31434,8984,27776,28814,25539,23973,18711,23348,19688,19685,30930,26783,25343,22709,943,3002,2914,1728,2256,1818,2892,1567,662,2052,1894,1654,1647,1205,1606,1384,1277,1596,1719,1682,1310,1,200235
2024-12-22,13928,53401,36664,25138,35015,25377,51257,33862,8840,25298,27082,24833,23622,16122,22340,19248,17870,29746,28496,25932,21036,947,2796,2292,1789,2367,1728,2820,1613,584,1558,1699,1596,1596,1130,1428,1187,1046,1619,1725,1621,1166,1,144218
2024-12-23,14604,64421,36226,27000,34074,28136,56391,34139,9420,26987,31144,25915,25875,17377,22282,26255,15793,32624,27894,25975,23106,945,3742,2525,1937,2254,1997,3147,1742,645,2064,2047,1836,1928,1375,1526,1878,1018,1837,1970,1852,1449,0,215069
2024-12-24,17789,58766,39118,27000,30989,27504,57853,32966,9347,27819,30126,26696,25760,17132,23332,25858,15952,33425,25889,25207,23993,1183,3410,2626,1872,2054,2287,3504,1632,649,2033,2047,1824,1764,1325,1502,1937,1022,1981,2056,1863,1434,0,225646
2024-12-25,13464,55328,34294,26738,31851,26495,48840,30572,8027,25698,26881,25289,22728,16160,20612,22661,17138,27168,28247,22908,22467,864,2981,2280,1734,1978,1722,2625,1495,543,1680,1704,1550,1476,1128,1445,1354,1205,1457,1650,1587,1187,1,196896
2024-12-26,14900,58310,39185,27357,32097,28191,51859,31207,9062,28633,30889,26053,25802,17740,24176,23863,16048,32211,26333,24687,23121,979,3538,2933,1860,2435,2028,3078,1584,609,1858,2102,1709,1968,1351,1678,1690,996,1858,1814,1751,1397,0,203928
2024-12-27,16923,58486,40687,25849,31939,28624,55812,32983,9154,28435,29356,26455,25899,17428,21869,26376,16628,34736,26407,26133,24172,1154,3936,2861,1893,2225,1920,3087,1723,626,2100,1961,1908,1839,1406,1370,1864,1082,2048,2002,1800,1509,0,207855
2024-12-28,16182,54250,38593,27595,34082,26676,51051,32378,10890,27427,27893,25969,24992,16866,22915,24004,17567,32041,26567,26034,22532,1048,2988,2503,2076,2554,1786,2684,1661,845,1762,1939,1661,1676,1171,1507,1594,1090,1665,1757,1719,1261,1,188175
