station,date,time,usage_kwh,peak_kw
안심,2026-09-05,03:15,128.2,512.6
안심,2026-09-05,03:30,127.7,510.7
안심,2026-09-05,03:45,122.4,489.6
안심,2026-09-05,04:00,132.0,528.0
안심,2026-09-05,04:15,137.8,551.0
안심,2026-09-05,04:30,211.7,846.7
안심,2026-09-05,04:45,210.2,841.0
안심,2026-09-05,05:00,226.1,904.3
안심,2026-09-05,05:15,240.0,960.0
안심,2026-09-05,05:30,265.0,1059.8
안심,2026-09-05,05:45,397.4,1589.8
안심,2026-09-05,06:00,395.0,1580.2
안심,2026-09-05,06:15,501.6,2006.4
안심,2026-09-05,06:30,536.2,2144.6
안심,2026-09-05,06:45,519.8,2079.4
안심,2026-09-05,07:00,515.0,2060.2
안심,2026-09-05,07:15,531.8,2127.4
안심,2026-09-05,07:30,549.1,2196.5
안심,2026-09-05,07:45,589.9,2359.7
안심,2026-09-05,08:00,540.0,2160.0
안심,2026-09-05,08:15,547.7,2190.7
안심,2026-09-05,08:30,533.8,2135.0
안심,2026-09-05,08:45,527.0,2108.2
안심,2026-09-05,09:00,492.0,1968.0
안심,2026-09-05,09:15,614.9,2459.5
안심,2026-09-05,09:30,654.7,2618.9
안심,2026-09-05,09:45,711.8,2847.4
안심,2026-09-05,10:00,721.0,2883.8
안심,2026-09-05,10:15,757.9,3031.7
안심,2026-09-05,10:30,704.2,2816.6
안심,2026-09-05,10:45,682.1,2728.3
안심,2026-09-05,11:00,738.7,2954.9
안심,2026-09-05,11:15,713.3,2853.1
안심,2026-09-05,11:30,731.0,2924.2
안심,2026-09-05,11:45,815.0,3260.2
안심,2026-09-05,12:00,820.8,3283.2
안심,2026-09-05,12:15,799.2,3196.8
안심,2026-09-05,12:30,858.2,3433.0
안심,2026-09-05,12:45,819.8,3279.4
안심,2026-09-05,13:00,817.0,3267.8
안심,2026-09-05,13:15,866.4,3465.6
안심,2026-09-05,13:30,867.8,3471.4
안심,2026-09-05,13:45,865.4,3461.8
안심,2026-09-05,14:00,872.2,3488.6
안심,2026-09-05,14:15,806.4,3225.6
안심,2026-09-05,14:30,792.0,3168.0
안심,2026-09-05,14:45,766.1,3064.3
안심,2026-09-05,15:00,806.4,3225.6
안심,2026-09-05,15:15,831.8,3327.4
안심,2026-09-05,15:30,814.1,3256.3
안심,2026-09-05,15:45,846.7,3386.9
안심,2026-09-05,16:00,760.3,3041.3
안심,2026-09-05,16:15,765.6,3062.4
안심,2026-09-05,16:30,775.2,3100.8
안심,2026-09-05,16:45,720.5,2881.9
안심,2026-09-05,17:00,702.2,2809.0
안심,2026-09-05,17:15,673.0,2691.8
안심,2026-09-05,17:30,645.6,2582.4
안심,2026-09-05,17:45,661.9,2647.7
안심,2026-09-05,18:00,668.6,2674.6
안심,2026-09-05,18:15,704.6,2818.6
안심,2026-09-05,18:30,709.0,2835.8
안심,2026-09-05,18:45,726.2,2905.0
안심,2026-09-05,19:00,701.3,2805.1
안심,2026-09-05,19:15,690.7,2762.9
안심,2026-09-05,19:30,693.6,2774.4
안심,2026-09-05,19:45,722.9,2891.5
안심,2026-09-05,20:00,713.8,2855.0
안심,2026-09-05,20:15,745.0,2979.8
안심,2026-09-05,20:30,690.2,2761.0
안심,2026-09-05,20:45,680.2,2720.6
안심,2026-09-05,21:00,704.6,2818.6
안심,2026-09-05,21:15,665.8,2663.0
안심,2026-09-05,21:30,660.5,2641.9
안심,2026-09-05,21:45,513.6,2054.4
안심,2026-09-05,22:00,555.4,2221.4
안심,2026-09-05,22:15,535.2,2140.8
안심,2026-09-05,22:30,539.0,2156.2
안심,2026-09-05,22:45,501.6,2006.4
안심,2026-09-05,23:00,526.1,2104.3
안심,2026-09-05,23:15,468.0,1872.0
안심,2026-09-05,23:30,470.4,1881.6
안심,2026-09-05,23:45,429.6,1718.4
안심,2026-09-05,24:00,393.6,1574.4
안심,2026-09-06,00:15,159.4,637.4
안심,2026-09-06,00:30,131.0,524.2
안심,2026-09-06,00:45,123.4,493.4
안심,2026-09-06,01:00,122.9,491.5
안심,2026-09-06,01:15,127.2,508.8
안심,2026-09-06,01:30,130.1,520.3
안심,2026-09-06,01:45,118.1,472.3
안심,2026-09-06,02:00,123.4,493.4
안심,2026-09-06,02:15,123.8,495.4
안심,2026-09-06,02:30,115.7,462.7
안심,2026-09-06,02:45,121.9,487.7
안심,2026-09-06,03:00,121.0,483.8
안심,2026-09-06,03:15,128.2,512.6
안심,2026-09-06,03:30,121.0,483.8
안심,2026-09-06,03:45,121.9,487.7
안심,2026-09-06,04:00,122.9,491.5
안심,2026-09-06,04:15,151.7,606.7
안심,2026-09-06,04:30,174.7,698.9
안심,2026-09-06,04:45,190.6,762.2
안심,2026-09-06,05:00,211.2,844.8
안심,2026-09-06,05:15,233.8,935.0
안심,2026-09-06,05:30,262.6,1050.2
안심,2026-09-06,05:45,388.8,1555.2
안심,2026-09-06,06:00,383.0,1532.2
안심,2026-09-06,06:15,475.2,1900.8
안심,2026-09-06,06:30,488.2,1952.6
안심,2026-09-06,06:45,461.3,1845.1
안심,2026-09-06,07:00,481.0,1923.8
안심,2026-09-06,07:15,499.7,1998.7
안심,2026-09-06,07:30,556.8,2227.2
안심,2026-09-06,07:45,509.3,2037.1
안심,2026-09-06,08:00,467.0,1868.2
안심,2026-09-06,08:15,433.9,1735.7
안심,2026-09-06,08:30,409.9,1639.7
안심,2026-09-06,08:45,489.1,1956.5
안심,2026-09-06,09:00,454.6,1818.2
안심,2026-09-06,09:15,484.8,1939.2
안심,2026-09-06,09:30,538.1,2152.3
안심,2026-09-06,09:45,555.4,2221.4
안심,2026-09-06,10:00,513.1,2052.5
안심,2026-09-06,10:15,549.1,2196.5
안심,2026-09-06,10:30,506.9,2027.5
안심,2026-09-06,10:45,611.0,2444.2
안심,2026-09-06,11:00,613.0,2451.8
안심,2026-09-06,11:15,657.6,2630.4
안심,2026-09-06,11:30,574.1,2296.3
안심,2026-09-06,11:45,747.4,2989.4
안심,2026-09-06,12:00,678.2,2713.0
안심,2026-09-06,12:15,673.9,2695.7
안심,2026-09-06,12:30,759.8,3039.4
안심,2026-09-06,12:45,668.6,2674.6
안심,2026-09-06,13:00,702.7,2810.9
안심,2026-09-06,13:15,725.8,2903.0
안심,2026-09-06,13:30,701.3,2805.1
안심,2026-09-06,13:45,625.4,2501.8
안심,2026-09-06,14:00,610.1,2440.3
안심,2026-09-06,14:15,591.8,2367.4
안심,2026-09-06,14:30,573.6,2294.4
안심,2026-09-06,14:45,571.7,2286.7
안심,2026-09-06,15:00,590.9,2363.5
안심,2026-09-06,15:15,648.5,2593.9
안심,2026-09-06,15:30,693.1,2772.5
안심,2026-09-06,15:45,790.1,3160.3
안심,2026-09-06,16:00,812.2,3248.6
안심,2026-09-06,16:15,787.2,3148.8
안심,2026-09-06,16:30,766.1,3064.3
안심,2026-09-06,16:45,725.8,2903.0
안심,2026-09-06,17:00,790.1,3160.3
안심,2026-09-06,17:15,711.4,2845.4
안심,2026-09-06,17:30,678.7,2714.9
안심,2026-09-06,17:45,567.4,2269.4
안심,2026-09-06,18:00,570.7,2282.9
안심,2026-09-06,18:15,539.5,2158.1
안심,2026-09-06,18:30,0.0,0.0
안심,2026-09-06,18:45,0.0,0.0
안심,2026-09-06,19:00,0.0,0.0
안심,2026-09-06,19:15,0.0,0.0
안심,2026-09-06,19:30,0.0,0.0
안심,2026-09-06,19:45,0.0,0.0
안심,2026-09-06,20:00,0.0,0.0
안심,2026-09-06,20:15,0.0,0.0
안심,2026-09-06,20:30,0.0,0.0
안심,2026-09-06,20:45,0.0,0.0
안심,2026-09-06,21:00,0.0,0.0
안심,2026-09-06,21:15,0.0,0.0
안심,2026-09-06,21:30,0.0,0.0
안심,2026-09-06,21:45,0.0,0.0
안심,2026-09-06,22:00,0.0,0.0
안심,2026-09-06,22:15,0.0,0.0
안심,2026-09-06,22:30,0.0,0.0
안심,2026-09-06,22:45,0.0,0.0
안심,2026-09-06,23:00,0.0,0.0
안심,2026-09-06,23:15,0.0,0.0
안심,2026-09-06,23:30,0.0,0.0
안심,2026-09-06,23:45,0.0,0.0
안심,2026-09-06,24:00,0.0,0.0
숙천,2026-09-04,00:15,0.0,0.0
숙천,2026-09-04,00:30,0.0,0.0
숙천,2026-09-04,00:45,0.0,0.0
숙천,2026-09-04,01:00,0.0,0.0
숙천,2026-09-04,01:15,0.0,0.0
숙천,2026-09-04,01:30,0.0,0.0
숙천,2026-09-04,01:45,0.0,0.0
숙천,2026-09-04,02:00,0.0,0.0
숙천,2026-09-04,02:15,0.0,0.0
숙천,2026-09-04,02:30,0.0,0.0
숙천,2026-09-04,02:45,0.0,0.0
숙천,2026-09-04,03:00,0.0,0.0
숙천,2026-09-04,03:15,0.0,0.0
숙천,2026-09-04,03:30,0.0,0.0
숙천,2026-09-04,03:45,0.0,0.0
숙천,2026-09-04,04:00,0.0,0.0
숙천,2026-09-04,04:15,0.0,0.0
숙천,2026-09-04,04:30,0.0,0.0
숙천,2026-09-04,04:45,0.0,0.0
숙천,2026-09-04,05:00,0.0,0.0
숙천,2026-09-04,05:15,0.0,0.0
숙천,2026-09-04,05:30,0.0,0.0
숙천,2026-09-04,05:45,0.0,0.0
숙천,2026-09-04,06:00,0.0,0.0
숙천,2026-09-04,06:15,0.0,0.0
숙천,2026-09-04,06:30,0.0,0.0
숙천,2026-09-04,06:45,0.0,0.0
숙천,2026-09-04,07:00,0.0,0.0
숙천,2026-09-04,07:15,0.0,0.0
숙천,2026-09-04,07:30,0.0,0.0
숙천,2026-09-04,07:45,0.0,0.0
숙천,2026-09-04,08:00,0.0,0.0
숙천,2026-09-04,08:15,0.0,0.0
숙천,2026-09-04,08:30,0.0,0.0
숙천,2026-09-04,08:45,0.0,0.0
숙천,2026-09-04,09:00,0.0,0.0
숙천,2026-09-04,09:15,0.0,0.0
숙천,2026-09-04,09:30,0.0,0.0
숙천,2026-09-04,09:45,0.0,0.0
숙천,2026-09-04,10:00,0.0,0.0
숙천,2026-09-04,10:15,0.0,0.0
숙천,2026-09-04,10:30,0.0,0.0
숙천,2026-09-04,10:45,0.0,0.0
숙천,2026-09-04,11:00,0.0,0.0
숙천,2026-09-04,11:15,0.0,0.0
숙천,2026-09-04,11:30,0.0,0.0
숙천,2026-09-04,11:45,0.0,0.0
숙천,2026-09-04,12:00,0.0,0.0
숙천,2026-09-04,12:15,0.0,0.0
숙천,2026-09-04,12:30,0.0,0.0
숙천,2026-09-04,12:45,0.0,0.0
숙천,2026-09-04,13:00,0.0,0.0
숙천,2026-09-04,13:15,0.0,0.0
숙천,2026-09-04,13:30,0.0,0.0
숙천,2026-09-04,13:45,0.0,0.0
숙천,2026-09-04,14:00,0.0,0.0
숙천,2026-09-04,14:15,0.0,0.0
숙천,2026-09-04,14:30,0.0,0.0
숙천,2026-09-04,14:45,0.0,0.0
숙천,2026-09-04,15:00,0.0,0.0
숙천,2026-09-04,15:15,0.0,0.0
숙천,2026-09-04,15:30,0.0,0.0
숙천,2026-09-04,15:45,0.0,0.0
숙천,2026-09-04,16:00,0.0,0.0
숙천,2026-09-04,16:15,0.0,0.0
숙천,2026-09-04,16:30,0.0,0.0
숙천,2026-09-04,16:45,0.0,0.0
숙천,2026-09-04,17:00,0.0,0.0
숙천,2026-09-04,17:15,0.0,0.0
숙천,2026-09-04,17:30,0.0,0.0
숙천,2026-09-04,17:45,0.0,0.0
숙천,2026-09-04,18:00,0.0,0.0
숙천,2026-09-04,18:15,0.0,0.0
숙천,2026-09-04,18:30,0.0,0.0
숙천,2026-09-04,18:45,0.0,0.0
숙천,2026-09-04,19:00,0.0,0.0
숙천,2026-09-04,19:15,0.0,0.0
숙천,2026-09-04,19:30,0.0,0.0
숙천,2026-09-04,19:45,0.0,0.0
숙천,2026-09-04,20:00,0.0,0.0
숙천,2026-09-04,20:15,0.0,0.0
숙천,2026-09-04,20:30,0.0,0.0
숙천,2026-09-04,20:45,0.0,0.0
숙천,2026-09-04,21:00,0.0,0.0
숙천,2026-09-04,21:15,0.0,0.0
숙천,2026-09-04,21:30,0.0,0.0
숙천,2026-09-04,21:45,0.0,0.0
숙천,2026-09-04,22:00,0.0,0.0
숙천,2026-09-04,22:15,0.0,0.0
숙천,2026-09-04,22:30,0.0,0.0
숙천,2026-09-04,22:45,0.0,0.0
숙천,2026-09-04,23:00,0.0,0.0
숙천,2026-09-04,23:15,0.0,0.0
숙천,2026-09-04,23:30,0.0,0.0
숙천,2026-09-04,23:45,0.0,0.0
숙천,2026-09-04,24:00,0.0,0.0
숙천,2026-09-05,00:15,0.0,0.0
숙천,2026-09-05,00:30,0.0,0.0
숙천,2026-09-05,00:45,0.0,0.0
숙천,2026-09-05,01:00,0.0,0.0
숙천,2026-09-05,01:15,0.0,0.0
숙천,2026-09-05,01:30,0.0,0.0
숙천,2026-09-05,01:45,0.0,0.0
숙천,2026-09-05,02:00,0.0,0.0
숙천,2026-09-05,02:15,0.0,0.0
숙천,2026-09-05,02:30,0.0,0.0
숙천,2026-09-05,02:45,0.0,0.0
숙천,2026-09-05,03:00,0.0,0.0
숙천,2026-09-05,03:15,0.0,0.0
숙천,2026-09-05,03:30,0.0,0.0
숙천,2026-09-05,03:45,0.0,0.0
숙천,2026-09-05,04:00,0.0,0.0
숙천,2026-09-05,04:15,0.0,0.0
숙천,2026-09-05,04:30,0.0,0.0
숙천,2026-09-05,04:45,0.0,0.0
숙천,2026-09-05,05:00,0.0,0.0
숙천,2026-09-05,05:15,0.0,0.0
숙천,2026-09-05,05:30,0.0,0.0
숙천,2026-09-05,05:45,0.0,0.0
숙천,2026-09-05,06:00,0.0,0.0
숙천,2026-09-05,06:15,0.0,0.0
숙천,2026-09-05,06:30,0.0,0.0
숙천,2026-09-05,06:45,0.0,0.0
숙천,2026-09-05,07:00,0.0,0.0
숙천,2026-09-05,07:15,0.0,0.0
숙천,2026-09-05,07:30,0.0,0.0
숙천,2026-09-05,07:45,0.0,0.0
숙천,2026-09-05,08:00,0.0,0.0
숙천,2026-09-05,08:15,0.0,0.0
숙천,2026-09-05,08:30,0.0,0.0
숙천,2026-09-05,08:45,0.0,0.0
숙천,2026-09-05,09:00,0.0,0.0
숙천,2026-09-05,09:15,0.0,0.0
숙천,2026-09-05,09:30,0.0,0.0
숙천,2026-09-05,09:45,0.0,0.0
숙천,2026-09-05,10:00,0.0,0.0
숙천,2026-09-05,10:15,0.0,0.0
숙천,2026-09-05,10:30,0.0,0.0
숙천,2026-09-05,10:45,0.0,0.0
숙천,2026-09-05,11:00,0.0,0.0
숙천,2026-09-05,11:15,0.0,0.0
숙천,2026-09-05,11:30,0.0,0.0
숙천,2026-09-05,11:45,0.0,0.0
숙천,2026-09-05,12:00,0.0,0.0
숙천,2026-09-05,12:15,0.0,0.0
숙천,2026-09-05,12:30,0.0,0.0
숙천,2026-09-05,12:45,0.0,0.0
숙천,2026-09-05,13:00,0.0,0.0
숙천,2026-09-05,13:15,0.0,0.0
숙천,2026-09-05,13:30,0.0,0.0
숙천,2026-09-05,13:45,0.0,0.0
숙천,2026-09-05,14:00,0.0,0.0
숙천,2026-09-05,14:15,0.0,0.0
숙천,2026-09-05,14:30,0.0,0.0
숙천,2026-09-05,14:45,0.0,0.0
숙천,2026-09-05,15:00,0.0,0.0
숙천,2026-09-05,15:15,0.0,0.0
숙천,2026-09-05,15:30,0.0,0.0
숙천,2026-09-05,15:45,0.0,0.0
숙천,2026-09-05,16:00,0.0,0.0
숙천,2026-09-05,16:15,0.0,0.0
숙천,2026-09-05,16:30,0.0,0.0
숙천,2026-09-05,16:45,0.0,0.0
숙천,2026-09-05,17:00,0.0,0.0
숙천,2026-09-05,17:15,0.0,0.0
숙천,2026-09-05,17:30,0.0,0.0
숙천,2026-09-05,17:45,0.0,0.0
숙천,2026-09-05,18:00,0.0,0.0
숙천,2026-09-05,18:15,0.0,0.0
숙천,2026-09-05,18:30,0.0,0.0
숙천,2026-09-05,18:45,0.0,0.0
숙천,2026-09-05,19:00,0.0,0.0
숙천,2026-09-05,19:15,0.0,0.0
숙천,2026-09-05,19:30,0.0,0.0
숙천,2026-09-05,19:45,0.0,0.0
숙천,2026-09-05,20:00,0.0,0.0
숙천,2026-09-05,20:15,0.0,0.0
숙천,2026-09-05,20:30,0.0,0.0
숙천,2026-09-05,20:45,0.0,0.0
숙천,2026-09-05,21:00,0.0,0.0
숙천,2026-09-05,21:15,0.0,0.0
숙천,2026-09-05,21:30,0.0,0.0
숙천,2026-09-05,21:45,0.0,0.0
숙천,2026-09-05,22:00,0.0,0.0
숙천,2026-09-05,22:15,0.0,0.0
숙천,2026-09-05,22:30,0.0,0.0
숙천,2026-09-05,22:45,0.0,0.0
숙천,2026-09-05,23:00,0.0,0.0
숙천,2026-09-05,23:15,0.0,0.0
숙천,2026-09-05,23:30,0.0,0.0
숙천,2026-09-05,23:45,0.0,0.0
숙천,2026-09-05,24:00,0.0,0.0
숙천,2026-09-06,00:15,0.0,0.0
숙천,2026-09-06,00:30,0.0,0.0
숙천,2026-09-06,00:45,0.0,0.0
숙천,2026-09-06,01:00,0.0,0.0
숙천,2026-09-06,01:15,0.0,0.0
숙천,2026-09-06,01:30,0.0,0.0
숙천,2026-09-06,01:45,0.0,0.0
숙천,2026-09-06,02:00,0.0,0.0
숙천,2026-09-06,02:15,0.0,0.0
숙천,2026-09-06,02:30,0.0,0.0
숙천,2026-09-06,02:45,0.0,0.0
숙천,2026-09-06,03:00,0.0,0.0
숙천,2026-09-06,03:15,0.0,0.0
숙천,2026-09-06,03:30,0.0,0.0
숙천,2026-09-06,03:45,0.0,0.0
숙천,2026-09-06,04:00,0.0,0.0
숙천,2026-09-06,04:15,0.0,0.0
숙천,2026-09-06,04:30,0.0,0.0
숙천,2026-09-06,04:45,0.0,0.0
숙천,2026-09-06,05:00,0.0,0.0
숙천,2026-09-06,05:15,0.0,0.0
숙천,2026-09-06,05:30,0.0,0.0
숙천,2026-09-06,05:45,0.0,0.0
숙천,2026-09-06,06:00,0.0,0.0
숙천,2026-09-06,06:15,0.0,0.0
숙천,2026-09-06,06:30,0.0,0.0
숙천,2026-09-06,06:45,0.0,0.0
숙천,2026-09-06,07:00,0.0,0.0
숙천,2026-09-06,07:15,0.0,0.0
숙천,2026-09-06,07:30,0.0,0.0
숙천,2026-09-06,07:45,0.0,0.0
숙천,2026-09-06,08:00,0.0,0.0
숙천,2026-09-06,08:15,0.0,0.0
숙천,2026-09-06,08:30,0.0,0.0
숙천,2026-09-06,08:45,0.0,0.0
숙천,2026-09-06,09:00,0.0,0.0
숙천,2026-09-06,09:15,0.0,0.0
숙천,2026-09-06,09:30,0.0,0.0
숙천,2026-09-06,09:45,0.0,0.0
숙천,2026-09-06,10:00,0.0,0.0
숙천,2026-09-06,10:15,0.0,0.0
숙천,2026-09-06,10:30,0.0,0.0
숙천,2026-09-06,10:45,0.0,0.0
숙천,2026-09-06,11:00,0.0,0.0
숙천,2026-09-06,11:15,0.0,0.0
숙천,2026-09-06,11:30,0.0,0.0
숙천,2026-09-06,11:45,0.0,0.0
숙천,2026-09-06,12:00,0.0,0.0
숙천,2026-09-06,12:15,0.0,0.0
숙천,2026-09-06,12:30,0.0,0.0
숙천,2026-09-06,12:45,0.0,0.0
숙천,2026-09-06,13:00,0.0,0.0
숙천,2026-09-06,13:15,0.0,0.0
숙천,2026-09-06,13:30,0.0,0.0
숙천,2026-09-06,13:45,0.0,0.0
숙천,2026-09-06,14:00,0.0,0.0
숙천,2026-09-06,14:15,0.0,0.0
숙천,2026-09-06,14:30,0.0,0.0
숙천,2026-09-06,14:45,0.0,0.0
숙천,2026-09-06,15:00,0.0,0.0
숙천,2026-09-06,15:15,0.0,0.0
숙천,2026-09-06,15:30,0.0,0.0
숙천,2026-09-06,15:45,0.0,0.0
숙천,2026-09-06,16:00,0.0,0.0
숙천,2026-09-06,16:15,0.0,0.0
숙천,2026-09-06,16:30,0.0,0.0
숙천,2026-09-06,16:45,0.0,0.0
숙천,2026-09-06,17:00,0.0,0.0
숙천,2026-09-06,17:15,0.0,0.0
숙천,2026-09-06,17:30,0.0,0.0
숙천,2026-09-06,17:45,0.0,0.0
숙천,2026-09-06,18:00,0.0,0.0
숙천,2026-09-06,18:15,0.0,0.0
숙천,2026-09-06,18:30,0.0,0.0
숙천,2026-09-06,18:45,0.0,0.0
숙천,2026-09-06,19:00,0.0,0.0
숙천,2026-09-06,19:15,0.0,0.0
숙천,2026-09-06,19:30,0.0,0.0
숙천,2026-09-06,19:45,0.0,0.0
숙천,2026-09-06,20:00,0.0,0.0
숙천,2026-09-06,20:15,0.0,0.0
숙천,2026-09-06,20:30,0.0,0.0
숙천,2026-09-06,20:45,0.0,0.0
숙천,2026-09-06,21:00,0.0,0.0
숙천,2026-09-06,21:15,0.0,0.0
숙천,2026-09-06,21:30,0.0,0.0
숙천,2026-09-06,21:45,0.0,0.0
숙천,2026-09-06,22:00,0.0,0.0
숙천,2026-09-06,22:15,0.0,0.0
숙천,2026-09-06,22:30,0.0,0.0
숙천,2026-09-06,22:45,0.0,0.0
숙천,2026-09-06,23:00,0.0,0.0
숙천,2026-09-06,23:15,0.0,0.0
숙천,2026-09-06,23:30,0.0,0.0
숙천,2026-09-06,23:45,0.0,0.0
숙천,2026-09-06,24:00,0.0,0.0
금락,2026-09-04,00:15,54.6,218.4
금락,2026-09-04,00:30,29.4,117.6
금락,2026-09-04,00:45,28.2,112.8
금락,2026-09-04,01:00,27.6,110.4
금락,2026-09-04,01:15,27.6,110.4
금락,2026-09-04,01:30,27.6,110.4
금락,2026-09-04,01:45,27.0,108.0
금락,2026-09-04,02:00,25.8,103.2
금락,2026-09-04,02:15,26.4,105.6
금락,2026-09-04,02:30,25.2,100.8
금락,2026-09-04,02:45,25.8,103.2
금락,2026-09-04,03:00,27.0,108.0
금락,2026-09-04,03:15,27.0,108.0
금락,2026-09-04,03:30,27.0,108.0
금락,2026-09-04,03:45,27.6,110.4
금락,2026-09-04,04:00,27.6,110.4
금락,2026-09-04,04:15,27.0,108.0
금락,2026-09-04,04:30,27.6,110.4
금락,2026-09-04,04:45,60.6,242.4
금락,2026-09-04,05:00,94.8,379.2
금락,2026-09-04,05:15,106.8,427.2
금락,2026-09-04,05:30,109.2,436.8
금락,2026-09-04,05:45,150.6,602.4
금락,2026-09-04,06:00,149.4,597.6
금락,2026-09-04,06:15,126.0,504.0
금락,2026-09-04,06:30,173.4,693.6
금락,2026-09-04,06:45,164.4,657.6
금락,2026-09-04,07:00,191.4,765.6
금락,2026-09-04,07:15,167.4,669.6
금락,2026-09-04,07:30,202.8,811.2
금락,2026-09-04,07:45,197.4,789.6
금락,2026-09-04,08:00,213.0,852.0
금락,2026-09-04,08:15,204.0,816.0
금락,2026-09-04,08:30,208.2,832.8
금락,2026-09-04,08:45,192.0,768.0
금락,2026-09-04,09:00,209.4,837.6
금락,2026-09-04,09:15,200.4,801.6
금락,2026-09-04,09:30,191.4,765.6
금락,2026-09-04,09:45,201.6,806.4
금락,2026-09-04,10:00,151.8,607.2
금락,2026-09-04,10:15,201.0,804.0
금락,2026-09-04,10:30,186.0,744.0
금락,2026-09-04,10:45,171.6,686.4
금락,2026-09-04,11:00,196.8,787.2
금락,2026-09-04,11:15,165.0,660.0
금락,2026-09-04,11:30,153.0,612.0
금락,2026-09-04,11:45,155.4,621.6
금락,2026-09-04,12:00,158.4,633.6
금락,2026-09-04,12:15,147.6,590.4
금락,2026-09-04,12:30,171.0,684.0
금락,2026-09-04,12:45,183.0,732.0
금락,2026-09-04,13:00,192.0,768.0
금락,2026-09-04,13:15,174.0,696.0
금락,2026-09-04,13:30,201.0,804.0
금락,2026-09-04,13:45,153.6,614.4
금락,2026-09-04,14:00,174.6,698.4
금락,2026-09-04,14:15,149.4,597.6
금락,2026-09-04,14:30,147.6,590.4
금락,2026-09-04,14:45,156.0,624.0
금락,2026-09-04,15:00,155.4,621.6
금락,2026-09-04,15:15,153.0,612.0
금락,2026-09-04,15:30,167.4,669.6
금락,2026-09-04,15:45,163.2,652.8
금락,2026-09-04,16:00,154.2,616.8
금락,2026-09-04,16:15,154.8,619.2
금락,2026-09-04,16:30,140.4,561.6
금락,2026-09-04,16:45,174.0,696.0
금락,2026-09-04,17:00,190.2,760.8
금락,2026-09-04,17:15,216.0,864.0
금락,2026-09-04,17:30,200.4,801.6
금락,2026-09-04,17:45,216.0,864.0
금락,2026-09-04,18:00,202.8,811.2
금락,2026-09-04,18:15,241.2,964.8
금락,2026-09-04,18:30,180.0,720.0
금락,2026-09-04,18:45,221.4,885.6
금락,2026-09-04,19:00,180.6,722.4
금락,2026-09-04,19:15,187.2,748.8
금락,2026-09-04,19:30,213.0,852.0
금락,2026-09-04,19:45,168.0,672.0
금락,2026-09-04,20:00,149.4,597.6
금락,2026-09-04,20:15,166.2,664.8
금락,2026-09-04,20:30,169.2,676.8
금락,2026-09-04,20:45,155.4,621.6
금락,2026-09-04,21:00,144.6,578.4
금락,2026-09-04,21:15,151.2,604.8
금락,2026-09-04,21:30,145.8,583.2
금락,2026-09-04,21:45,141.6,566.4
금락,2026-09-04,22:00,136.2,544.8
금락,2026-09-04,22:15,135.6,542.4
금락,2026-09-04,22:30,141.6,566.4
금락,2026-09-04,22:45,138.6,554.4
금락,2026-09-04,23:00,153.6,614.4
금락,2026-09-04,23:15,162.6,650.4
금락,2026-09-04,23:30,149.4,597.6
금락,2026-09-04,23:45,102.0,408.0
금락,2026-09-04,24:00,107.4,429.6
금락,2026-09-05,00:15,66.0,264.0
금락,2026-09-05,00:30,25.2,100.8
금락,2026-09-05,00:45,24.6,98.4
금락,2026-09-05,01:00,25.8,103.2
금락,2026-09-05,01:15,24.0,96.0
금락,2026-09-05,01:30,24.6,98.4
금락,2026-09-05,01:45,25.8,103.2
금락,2026-09-05,02:00,25.8,103.2
금락,2026-09-05,02:15,24.6,98.4
금락,2026-09-05,02:30,24.0,96.0
금락,2026-09-05,02:45,24.0,96.0
금락,2026-09-05,03:00,26.4,105.6
금락,2026-09-05,03:15,25.8,103.2
금락,2026-09-05,03:30,26.4,105.6
금락,2026-09-05,03:45,25.8,103.2
금락,2026-09-05,04:00,25.8,103.2
금락,2026-09-05,04:15,25.8,103.2
금락,2026-09-05,04:30,26.4,105.6
금락,2026-09-05,04:45,45.0,180.0
금락,2026-09-05,05:00,76.8,307.2
금락,2026-09-05,05:15,87.6,350.4
금락,2026-09-05,05:30,93.6,374.4
금락,2026-09-05,05:45,116.4,465.6
금락,2026-09-05,06:00,140.4,561.6
금락,2026-09-05,06:15,116.4,465.6
금락,2026-09-05,06:30,163.8,655.2
금락,2026-09-05,06:45,174.0,696.0
금락,2026-09-05,07:00,187.2,748.8
금락,2026-09-05,07:15,173.4,693.6
금락,2026-09-05,07:30,170.4,681.6
금락,2026-09-05,07:45,151.8,607.2
금락,2026-09-05,08:00,179.4,717.6
금락,2026-09-05,08:15,175.8,703.2
금락,2026-09-05,08:30,164.4,657.6
금락,2026-09-05,08:45,169.8,679.2
금락,2026-09-05,09:00,203.4,813.6
금락,2026-09-05,09:15,159.6,638.4
금락,2026-09-05,09:30,153.0,612.0
금락,2026-09-05,09:45,139.8,559.2
금락,2026-09-05,10:00,140.4,561.6
금락,2026-09-05,10:15,151.2,604.8
금락,2026-09-05,10:30,130.2,520.8
금락,2026-09-05,10:45,139.8,559.2
금락,2026-09-05,11:00,141.0,564.0
금락,2026-09-05,11:15,156.0,624.0
금락,2026-09-05,11:30,129.6,518.4
금락,2026-09-05,11:45,140.4,561.6
금락,2026-09-05,12:00,168.6,674.4
금락,2026-09-05,12:15,155.4,621.6
금락,2026-09-05,12:30,147.0,588.0
금락,2026-09-05,12:45,216.0,864.0
금락,2026-09-05,13:00,168.6,674.4
